Time	 FAIRTEN1	 FAIRTEN2	 ANCHTEN1	 CON2PX	 CON2PY	 CON2FZ	 
(s)	 (N)     	 (N)     	 (N)     	 (m)     	 (m)     	 (N)     	 
74.2	 487013	 1.43034e+006	 318424	 -426.94	 739.47	 55193.3	 
74.22	 484970	 1.43157e+006	 318404	 -426.94	 739.47	 55213.6	 
74.21	 496711	 1.42495e+006	 318397	 -426.94	 739.47	 55220.4	 
74.23	 486977	 1.43048e+006	 318385	 -426.94	 739.47	 55234	 
74.25	 484958	 1.43172e+006	 318366	 -426.94	 739.47	 55254.3	 
74.24	 496657	 1.42512e+006	 318359	 -426.94	 739.47	 55261.1	 
74.26	 486965	 1.43064e+006	 318346	 -426.94	 739.47	 55274.6	 
74.28	 484941	 1.43186e+006	 318326	 -426.94	 739.47	 55294.7	 
74.27	 496602	 1.42529e+006	 318319	 -426.94	 739.47	 55301.5	 
74.29	 486929	 1.43078e+006	 318305	 -426.94	 739.47	 55314.9	 
74.31	 484921	 1.432e+006	 318284	 -426.94	 739.47	 55334.9	 
74.3	 496545	 1.42546e+006	 318277	 -426.94	 739.47	 55341.6	 
74.32	 486904	 1.43092e+006	 318263	 -426.94	 739.47	 55354.9	 
74.34	 484904	 1.43213e+006	 318243	 -426.94	 739.47	 55374.9	 
74.33	 496490	 1.42563e+006	 318236	 -426.94	 739.47	 55381.6	 
74.35	 486880	 1.43106e+006	 318223	 -426.94	 739.47	 55394.9	 
74.37	 484886	 1.43227e+006	 318204	 -426.94	 739.47	 55414.9	 
74.36	 496435	 1.4258e+006	 318198	 -426.94	 739.47	 55421.5	 
74.38	 486857	 1.43121e+006	 318185	 -426.94	 739.47	 55434.8	 
74.4	 484870	 1.43241e+006	 318168	 -426.94	 739.47	 55454.7	 
74.39	 496380	 1.42597e+006	 318162	 -426.94	 739.47	 55461.4	 
74.41	 486833	 1.43135e+006	 318150	 -426.94	 739.47	 55474.7	 
74.43	 484853	 1.43254e+006	 318133	 -426.94	 739.47	 55494.5	 
74.42	 496326	 1.42614e+006	 318127	 -426.94	 739.47	 55501.2	 
74.44	 486812	 1.43149e+006	 318116	 -426.94	 739.47	 55514.4	 
74.46	 484837	 1.43267e+006	 318098	 -426.94	 739.47	 55534.1	 
74.45	 496287	 1.42632e+006	 318091	 -426.94	 739.47	 55540.7	 
74.47	 486806	 1.43164e+006	 318079	 -426.94	 739.47	 55553.8	 
74.49	 484818	 1.4328e+006	 318060	 -426.94	 739.47	 55573.4	 
74.48	 496211	 1.42647e+006	 318053	 -426.94	 739.47	 55580	 
74.5	 486776	 1.43177e+006	 318041	 -426.94	 739.47	 55593	 
74.52	 484800	 1.43293e+006	 318021	 -426.94	 739.47	 55612.5	 
74.51	 496156	 1.42663e+006	 318015	 -426.94	 739.47	 55619	 
74.53	 486753	 1.4319e+006	 318003	 -426.94	 739.47	 55632	 
74.55	 484784	 1.43305e+006	 317984	 -426.94	 739.47	 55651.5	 
74.54	 496102	 1.42679e+006	 317978	 -426.94	 739.47	 55658	 
74.56	 486731	 1.43203e+006	 317966	 -426.94	 739.47	 55670.9	 
74.58	 484770	 1.43318e+006	 317949	 -426.94	 739.47	 55690.3	 
74.57	 496049	 1.42695e+006	 317943	 -426.94	 739.47	 55696.8	 
74.59	 486712	 1.43216e+006	 317932	 -426.94	 739.47	 55709.7	 
74.61	 484758	 1.4333e+006	 317915	 -426.94	 739.47	 55729.1	 
74.6	 495997	 1.42711e+006	 317910	 -426.94	 739.47	 55735.5	 
74.62	 486693	 1.43229e+006	 317899	 -426.94	 739.47	 55748.4	 
74.64	 484751	 1.43343e+006	 317883	 -426.94	 739.47	 55767.7	 
74.63	 495930	 1.42726e+006	 317877	 -426.94	 739.47	 55774.1	 
74.65	 486668	 1.43242e+006	 317866	 -426.94	 739.47	 55786.9	 
74.67	 484738	 1.43355e+006	 317847	 -426.94	 739.47	 55806.1	 
74.66	 495875	 1.42742e+006	 317841	 -426.94	 739.47	 55812.4	 
74.68	 486646	 1.43255e+006	 317828	 -426.94	 739.47	 55825.1	 
74.7	 484724	 1.43367e+006	 317809	 -426.94	 739.47	 55844.1	 
74.69	 495823	 1.42757e+006	 317803	 -426.94	 739.47	 55850.4	 
74.71	 486626	 1.43267e+006	 317790	 -426.94	 739.47	 55863	 
74.73	 484710	 1.43379e+006	 317771	 -426.94	 739.47	 55882	 
74.72	 495770	 1.42773e+006	 317765	 -426.94	 739.47	 55888.3	 
74.74	 486606	 1.43279e+006	 317753	 -426.94	 739.47	 55900.8	 
74.76	 484696	 1.4339e+006	 317736	 -426.94	 739.47	 55919.7	 
74.75	 495716	 1.42788e+006	 317731	 -426.94	 739.47	 55926	 
74.77	 486587	 1.43291e+006	 317720	 -426.94	 739.47	 55938.6	 
74.79	 484685	 1.43401e+006	 317703	 -426.94	 739.47	 55957.4	 
74.78	 495664	 1.42803e+006	 317698	 -426.94	 739.47	 55963.6	 
74.8	 486569	 1.43303e+006	 317687	 -426.94	 739.47	 55976.2	 
74.82	 484673	 1.43413e+006	 317670	 -426.94	 739.47	 55994.9	 
74.81	 495613	 1.42818e+006	 317664	 -426.94	 739.47	 56001.1	 
74.83	 486549	 1.43315e+006	 317653	 -426.94	 739.47	 56013.5	 
74.85	 484660	 1.43424e+006	 317635	 -426.94	 739.47	 56032.2	 
74.84	 495561	 1.42833e+006	 317629	 -426.94	 739.47	 56038.4	 
74.86	 486529	 1.43327e+006	 317617	 -426.94	 739.47	 56050.7	 
74.88	 484640	 1.43434e+006	 317599	 -426.94	 739.47	 56069.2	 
74.87	 495522	 1.42848e+006	 317594	 -426.94	 739.47	 56075.4	 
74.89	 486515	 1.43338e+006	 317582	 -426.94	 739.47	 56087.7	 
74.91	 484625	 1.43445e+006	 317564	 -426.94	 739.47	 56106.1	 
74.9	 495467	 1.42862e+006	 317558	 -426.94	 739.47	 56112.3	 
74.92	 486494	 1.43349e+006	 317546	 -426.94	 739.47	 56124.5	 
74.94	 484612	 1.43455e+006	 317529	 -426.94	 739.47	 56142.9	 
74.93	 495413	 1.42876e+006	 317523	 -426.94	 739.47	 56149	 
74.95	 486472	 1.4336e+006	 317512	 -426.94	 739.47	 56161.1	 
74.97	 484599	 1.43465e+006	 317495	 -426.94	 739.47	 56179.4	 
74.96	 495360	 1.4289e+006	 317489	 -426.94	 739.47	 56185.5	 
74.98	 486442	 1.4337e+006	 317477	 -426.94	 739.47	 56197.6	 
75	 484591	 1.43476e+006	 317459	 -426.94	 739.47	 56215.7	 
74.99	 495311	 1.42904e+006	 317453	 -426.94	 739.47	 56221.8	 
75.01	 486423	 1.43381e+006	 317441	 -426.94	 739.47	 56233.8	 
75.03	 484579	 1.43486e+006	 317423	 -426.94	 739.47	 56251.9	 
75.02	 495238	 1.42916e+006	 317417	 -426.94	 739.47	 56257.9	 
75.04	 486409	 1.43392e+006	 317405	 -426.94	 739.47	 56269.9	 
75.06	 484567	 1.43496e+006	 317388	 -426.94	 739.47	 56287.8	 
75.05	 495185	 1.4293e+006	 317382	 -426.94	 739.47	 56293.8	 
75.07	 486389	 1.43403e+006	 317370	 -426.94	 739.47	 56305.7	 
75.09	 484546	 1.43505e+006	 317352	 -426.94	 739.47	 56323.5	 
75.08	 495146	 1.42944e+006	 317347	 -426.94	 739.47	 56329.5	 
75.1	 486374	 1.43413e+006	 317335	 -426.94	 739.47	 56341.3	 
75.12	 484534	 1.43515e+006	 317317	 -426.94	 739.47	 56359	 
75.11	 495093	 1.42957e+006	 317311	 -426.94	 739.47	 56364.9	 
75.13	 486341	 1.43423e+006	 317298	 -426.94	 739.47	 56376.7	 
75.15	 484525	 1.43525e+006	 317280	 -426.94	 739.47	 56394.3	 
75.14	 495024	 1.42969e+006	 317274	 -426.94	 739.47	 56400.2	 
75.16	 486327	 1.43433e+006	 317262	 -426.94	 739.47	 56411.9	 
75.18	 484512	 1.43534e+006	 317244	 -426.94	 739.47	 56429.4	 
75.17	 494970	 1.42982e+006	 317239	 -426.94	 739.47	 56435.2	 
75.19	 486307	 1.43443e+006	 317227	 -426.94	 739.47	 56446.9	 
75.21	 484492	 1.43543e+006	 317209	 -426.94	 739.47	 56464.3	 
75.2	 494932	 1.42996e+006	 317203	 -426.94	 739.47	 56470.1	 
75.22	 486280	 1.43453e+006	 317191	 -426.94	 739.47	 56481.6	 
75.24	 484484	 1.43553e+006	 317173	 -426.94	 739.47	 56498.9	 
75.23	 494864	 1.43007e+006	 317167	 -426.94	 739.47	 56504.7	 
75.25	 486255	 1.43462e+006	 317155	 -426.94	 739.47	 56516.1	 
75.27	 484469	 1.43562e+006	 317136	 -426.94	 739.47	 56533.3	 
75.26	 494809	 1.4302e+006	 317130	 -426.94	 739.47	 56539.1	 
75.28	 486245	 1.43473e+006	 317118	 -426.94	 739.47	 56550.5	 
75.3	 484450	 1.43571e+006	 317100	 -426.94	 739.47	 56567.6	 
75.29	 494770	 1.43033e+006	 317094	 -426.94	 739.47	 56573.3	 
75.31	 486219	 1.43483e+006	 317082	 -426.94	 739.47	 56584.6	 
75.33	 484443	 1.43581e+006	 317065	 -426.94	 739.47	 56601.6	 
75.32	 494720	 1.43046e+006	 317059	 -426.94	 739.47	 56607.3	 
75.34	 486199	 1.43492e+006	 317046	 -426.94	 739.47	 56618.5	 
75.36	 484430	 1.4359e+006	 317028	 -426.94	 739.47	 56635.4	 
75.35	 494647	 1.43057e+006	 317022	 -426.94	 739.47	 56641	 
75.37	 486185	 1.43502e+006	 317010	 -426.94	 739.47	 56652.2	 
75.39	 484411	 1.43599e+006	 316991	 -426.94	 739.47	 56668.9	 
75.38	 494610	 1.4307e+006	 316985	 -426.94	 739.47	 56674.5	 
75.4	 486170	 1.43513e+006	 316972	 -426.94	 739.47	 56685.6	 
75.42	 484399	 1.43608e+006	 316954	 -426.94	 739.47	 56702.2	 
75.41	 494559	 1.43082e+006	 316948	 -426.94	 739.47	 56707.8	 
75.43	 486128	 1.43521e+006	 316936	 -426.94	 739.47	 56718.8	 
75.45	 484389	 1.43618e+006	 316918	 -426.94	 739.47	 56735.4	 
75.44	 494486	 1.43093e+006	 316912	 -426.94	 739.47	 56740.9	 
75.46	 486124	 1.43532e+006	 316901	 -426.94	 739.47	 56752	 
75.48	 484379	 1.43627e+006	 316885	 -426.94	 739.47	 56768.5	 
75.47	 494438	 1.43105e+006	 316879	 -426.94	 739.47	 56774	 
75.49	 486105	 1.43542e+006	 316869	 -426.94	 739.47	 56785	 
75.51	 484360	 1.43636e+006	 316853	 -426.94	 739.47	 56801.5	 
75.5	 494400	 1.43118e+006	 316847	 -426.94	 739.47	 56806.9	 
75.52	 486092	 1.43552e+006	 316836	 -426.94	 739.47	 56817.9	 
75.54	 484348	 1.43646e+006	 316820	 -426.94	 739.47	 56834.2	 
75.53	 494347	 1.43131e+006	 316814	 -426.94	 739.47	 56839.6	 
75.55	 486060	 1.43561e+006	 316802	 -426.94	 739.47	 56850.4	 
75.57	 484340	 1.43655e+006	 316785	 -426.94	 739.47	 56866.6	 
75.56	 494298	 1.43143e+006	 316779	 -426.94	 739.47	 56872	 
75.58	 486042	 1.43571e+006	 316767	 -426.94	 739.47	 56882.7	 
75.6	 484328	 1.43665e+006	 316749	 -426.94	 739.47	 56898.8	 
75.59	 494227	 1.43154e+006	 316744	 -426.94	 739.47	 56904.2	 
75.61	 486028	 1.43581e+006	 316732	 -426.94	 739.47	 56914.9	 
75.63	 484311	 1.43674e+006	 316716	 -426.94	 739.47	 56931	 
75.62	 494174	 1.43165e+006	 316711	 -426.94	 739.47	 56936.3	 
75.64	 486010	 1.43591e+006	 316700	 -426.94	 739.47	 56947	 
75.66	 484300	 1.43683e+006	 316685	 -426.94	 739.47	 56963.1	 
75.65	 494144	 1.43179e+006	 316680	 -426.94	 739.47	 56968.4	 
75.67	 485999	 1.43601e+006	 316670	 -426.94	 739.47	 56979	 
75.69	 484292	 1.43693e+006	 316655	 -426.94	 739.47	 56995	 
75.68	 494094	 1.43191e+006	 316650	 -426.94	 739.47	 57000.3	 
75.7	 485984	 1.43611e+006	 316640	 -426.94	 739.47	 57010.9	 
75.72	 484284	 1.43703e+006	 316624	 -426.94	 739.47	 57026.7	 
75.71	 494046	 1.43204e+006	 316619	 -426.94	 739.47	 57032	 
75.73	 485968	 1.43622e+006	 316609	 -426.94	 739.47	 57042.5	 
75.75	 484274	 1.43713e+006	 316593	 -426.94	 739.47	 57058.2	 
75.74	 493997	 1.43216e+006	 316587	 -426.94	 739.47	 57063.5	 
75.76	 485951	 1.43632e+006	 316576	 -426.94	 739.47	 57073.9	 
75.78	 484265	 1.43723e+006	 316559	 -426.94	 739.47	 57089.5	 
75.77	 493948	 1.43228e+006	 316554	 -426.94	 739.47	 57094.7	 
75.79	 485936	 1.43642e+006	 316543	 -426.94	 739.47	 57105.1	 
75.81	 484256	 1.43733e+006	 316527	 -426.94	 739.47	 57120.7	 
75.8	 493900	 1.43241e+006	 316522	 -426.94	 739.47	 57125.9	 
75.82	 485921	 1.43653e+006	 316512	 -426.94	 739.47	 57136.3	 
75.84	 484249	 1.43743e+006	 316498	 -426.94	 739.47	 57151.8	 
75.83	 493835	 1.43252e+006	 316493	 -426.94	 739.47	 57157	 
75.85	 485899	 1.43663e+006	 316485	 -426.94	 739.47	 57167.4	 
75.87	 484247	 1.43753e+006	 316472	 -426.94	 739.47	 57183	 
75.86	 493791	 1.43265e+006	 316467	 -426.94	 739.47	 57188.1	 
75.88	 485887	 1.43673e+006	 316459	 -426.94	 739.47	 57198.5	 
75.9	 484241	 1.43763e+006	 316445	 -426.94	 739.47	 57213.9	 
75.89	 493764	 1.43279e+006	 316441	 -426.94	 739.47	 57219.1	 
75.91	 485868	 1.43684e+006	 316432	 -426.94	 739.47	 57229.4	 
75.93	 484232	 1.43773e+006	 316418	 -426.94	 739.47	 57244.7	 
75.92	 493716	 1.43291e+006	 316413	 -426.94	 739.47	 57249.8	 
75.94	 485865	 1.43695e+006	 316403	 -426.94	 739.47	 57260	 
75.96	 484221	 1.43783e+006	 316389	 -426.94	 739.47	 57275.3	 
75.95	 493665	 1.43304e+006	 316384	 -426.94	 739.47	 57280.4	 
75.97	 485850	 1.43706e+006	 316374	 -426.94	 739.47	 57290.5	 
75.99	 484220	 1.43794e+006	 316360	 -426.94	 739.47	 57305.7	 
75.98	 493602	 1.43316e+006	 316355	 -426.94	 739.47	 57310.7	 
76	 485831	 1.43716e+006	 316345	 -426.94	 739.47	 57320.8	 
76.02	 484213	 1.43804e+006	 316331	 -426.94	 739.47	 57335.9	 
76.01	 493574	 1.4333e+006	 316326	 -426.94	 739.47	 57341	 
76.03	 485825	 1.43727e+006	 316317	 -426.94	 739.47	 57351	 
76.05	 484202	 1.43814e+006	 316304	 -426.94	 739.47	 57366.1	 
76.04	 493527	 1.43342e+006	 316300	 -426.94	 739.47	 57371.2	 
76.06	 485812	 1.43738e+006	 316291	 -426.94	 739.47	 57381.2	 
76.08	 484205	 1.43825e+006	 316279	 -426.94	 739.47	 57396.3	 
76.07	 493486	 1.43356e+006	 316274	 -426.94	 739.47	 57401.3	 
76.09	 485792	 1.43748e+006	 316266	 -426.94	 739.47	 57411.3	 
76.11	 484199	 1.43836e+006	 316253	 -426.94	 739.47	 57426.3	 
76.1	 493440	 1.43369e+006	 316249	 -426.94	 739.47	 57431.3	 
76.12	 485781	 1.43759e+006	 316240	 -426.94	 739.47	 57441.2	 
76.14	 484194	 1.43846e+006	 316227	 -426.94	 739.47	 57456.1	 
76.13	 493376	 1.43381e+006	 316222	 -426.94	 739.47	 57461.1	 
76.15	 485773	 1.4377e+006	 316213	 -426.94	 739.47	 57470.9	 
76.17	 484190	 1.43856e+006	 316199	 -426.94	 739.47	 57485.7	 
76.16	 493350	 1.43395e+006	 316195	 -426.94	 739.47	 57490.7	 
76.18	 485768	 1.43782e+006	 316186	 -426.94	 739.47	 57500.5	 
76.2	 484186	 1.43867e+006	 316172	 -426.94	 739.47	 57515.2	 
76.19	 493285	 1.43407e+006	 316167	 -426.94	 739.47	 57520.1	 
76.21	 485749	 1.43792e+006	 316158	 -426.94	 739.47	 57529.9	 
76.23	 484180	 1.43877e+006	 316145	 -426.94	 739.47	 57544.6	 
76.22	 493258	 1.43422e+006	 316140	 -426.94	 739.47	 57549.5	 
76.24	 485744	 1.43803e+006	 316131	 -426.94	 739.47	 57559.2	 
76.26	 484178	 1.43888e+006	 316117	 -426.94	 739.47	 57573.8	 
76.25	 493213	 1.43435e+006	 316112	 -426.94	 739.47	 57578.7	 
76.27	 485722	 1.43814e+006	 316103	 -426.94	 739.47	 57588.4	 
76.29	 484171	 1.43898e+006	 316089	 -426.94	 739.47	 57602.9	 
76.28	 493167	 1.43448e+006	 316084	 -426.94	 739.47	 57607.7	 
76.3	 485723	 1.43825e+006	 316075	 -426.94	 739.47	 57617.4	 
76.32	 484170	 1.43908e+006	 316062	 -426.94	 739.47	 57631.8	 
76.31	 493125	 1.43461e+006	 316058	 -426.94	 739.47	 57636.6	 
76.33	 485713	 1.43836e+006	 316049	 -426.94	 739.47	 57646.3	 
76.35	 484159	 1.43918e+006	 316037	 -426.94	 739.47	 57660.7	 
76.34	 493074	 1.43474e+006	 316032	 -426.94	 739.47	 57665.5	 
76.36	 485699	 1.43847e+006	 316024	 -426.94	 739.47	 57675.1	 
76.38	 484161	 1.43928e+006	 316011	 -426.94	 739.47	 57689.4	 
76.37	 493032	 1.43488e+006	 316007	 -426.94	 739.47	 57694.2	 
76.39	 485690	 1.43857e+006	 315998	 -426.94	 739.47	 57703.7	 
76.41	 484156	 1.43938e+006	 315985	 -426.94	 739.47	 57718	 
76.4	 492965	 1.435e+006	 315981	 -426.94	 739.47	 57722.7	 
76.42	 485670	 1.43867e+006	 315972	 -426.94	 739.47	 57732.2	 
76.44	 484150	 1.43948e+006	 315958	 -426.94	 739.47	 57746.4	 
76.43	 492939	 1.43513e+006	 315954	 -426.94	 739.47	 57751.1	 
76.45	 485664	 1.43878e+006	 315945	 -426.94	 739.47	 57760.5	 
76.47	 484147	 1.43958e+006	 315931	 -426.94	 739.47	 57774.6	 
76.46	 492875	 1.43525e+006	 315927	 -426.94	 739.47	 57779.3	 
76.48	 485634	 1.43887e+006	 315918	 -426.94	 739.47	 57788.6	 
76.5	 484139	 1.43967e+006	 315904	 -426.94	 739.47	 57802.6	 
76.49	 492843	 1.43539e+006	 315900	 -426.94	 739.47	 57807.3	 
76.51	 485640	 1.43898e+006	 315891	 -426.94	 739.47	 57816.6	 
76.53	 484138	 1.43977e+006	 315877	 -426.94	 739.47	 57830.5	 
76.52	 492799	 1.43552e+006	 315873	 -426.94	 739.47	 57835.2	 
76.54	 485630	 1.43908e+006	 315864	 -426.94	 739.47	 57844.4	 
76.56	 484135	 1.43986e+006	 315850	 -426.94	 739.47	 57858.3	 
76.55	 492737	 1.43563e+006	 315845	 -426.94	 739.47	 57862.9	 
76.57	 485614	 1.43918e+006	 315836	 -426.94	 739.47	 57872	 
76.59	 484131	 1.43996e+006	 315821	 -426.94	 739.47	 57885.8	 
76.58	 492709	 1.43577e+006	 315816	 -426.94	 739.47	 57890.3	 
76.6	 485610	 1.43928e+006	 315806	 -426.94	 739.47	 57899.4	 
76.62	 484129	 1.44005e+006	 315791	 -426.94	 739.47	 57913	 
76.61	 492664	 1.43589e+006	 315786	 -426.94	 739.47	 57917.5	 
76.63	 485588	 1.43937e+006	 315776	 -426.94	 739.47	 57926.6	 
76.65	 484123	 1.44013e+006	 315761	 -426.94	 739.47	 57940.1	 
76.64	 492616	 1.43602e+006	 315756	 -426.94	 739.47	 57944.6	 
76.66	 485589	 1.43947e+006	 315747	 -426.94	 739.47	 57953.6	 
76.68	 484122	 1.44022e+006	 315734	 -426.94	 739.47	 57967.1	 
76.67	 492573	 1.43614e+006	 315729	 -426.94	 739.47	 57971.6	 
76.69	 485578	 1.43956e+006	 315721	 -426.94	 739.47	 57980.6	 
76.71	 484111	 1.4403e+006	 315709	 -426.94	 739.47	 57994.1	 
76.7	 492505	 1.43624e+006	 315704	 -426.94	 739.47	 57998.5	 
76.72	 485559	 1.43965e+006	 315696	 -426.94	 739.47	 58007.5	 
76.74	 484113	 1.44039e+006	 315683	 -426.94	 739.47	 58020.8	 
76.73	 492479	 1.43637e+006	 315679	 -426.94	 739.47	 58025.2	 
76.75	 485556	 1.43974e+006	 315670	 -426.94	 739.47	 58034.1	 
76.77	 484110	 1.44047e+006	 315657	 -426.94	 739.47	 58047.3	 
76.76	 492414	 1.43647e+006	 315653	 -426.94	 739.47	 58051.7	 
76.78	 485537	 1.43982e+006	 315644	 -426.94	 739.47	 58060.5	 
76.8	 484103	 1.44055e+006	 315630	 -426.94	 739.47	 58073.7	 
76.79	 492387	 1.4366e+006	 315626	 -426.94	 739.47	 58078.1	 
76.81	 485531	 1.43991e+006	 315617	 -426.94	 739.47	 58086.8	 
76.83	 484100	 1.44063e+006	 315604	 -426.94	 739.47	 58099.8	 
76.82	 492341	 1.43671e+006	 315600	 -426.94	 739.47	 58104.2	 
76.84	 485508	 1.43998e+006	 315590	 -426.94	 739.47	 58112.8	 
76.86	 484095	 1.4407e+006	 315576	 -426.94	 739.47	 58125.7	 
76.85	 492292	 1.43681e+006	 315572	 -426.94	 739.47	 58130	 
76.87	 485500	 1.44006e+006	 315562	 -426.94	 739.47	 58138.6	 
76.89	 484093	 1.44078e+006	 315548	 -426.94	 739.47	 58151.4	 
76.88	 492249	 1.43692e+006	 315544	 -426.94	 739.47	 58155.7	 
76.9	 485501	 1.44015e+006	 315535	 -426.94	 739.47	 58164.2	 
76.92	 484087	 1.44085e+006	 315522	 -426.94	 739.47	 58177	 
76.91	 492203	 1.43703e+006	 315518	 -426.94	 739.47	 58181.2	 
76.93	 485492	 1.44023e+006	 315510	 -426.94	 739.47	 58189.7	 
76.95	 484092	 1.44092e+006	 315497	 -426.94	 739.47	 58202.4	 
76.94	 492163	 1.43713e+006	 315493	 -426.94	 739.47	 58206.6	 
76.96	 485485	 1.4403e+006	 315485	 -426.94	 739.47	 58215	 
76.98	 484092	 1.44099e+006	 315472	 -426.94	 739.47	 58227.6	 
76.97	 492100	 1.43722e+006	 315468	 -426.94	 739.47	 58231.8	 
76.99	 485469	 1.44037e+006	 315459	 -426.94	 739.47	 58240.1	 
77.01	 484083	 1.44105e+006	 315445	 -426.94	 739.47	 58252.5	 
77	 492072	 1.43733e+006	 315441	 -426.94	 739.47	 58256.6	 
77.02	 485467	 1.44045e+006	 315432	 -426.94	 739.47	 58264.9	 
77.04	 484088	 1.44112e+006	 315418	 -426.94	 739.47	 58277.2	 
77.03	 492032	 1.43743e+006	 315414	 -426.94	 739.47	 58281.3	 
77.05	 485459	 1.44052e+006	 315405	 -426.94	 739.47	 58289.4	 
77.07	 484086	 1.44119e+006	 315393	 -426.94	 739.47	 58301.7	 
77.06	 491969	 1.43751e+006	 315389	 -426.94	 739.47	 58305.8	 
77.08	 485443	 1.44058e+006	 315382	 -426.94	 739.47	 58314	 
77.1	 484084	 1.44125e+006	 315371	 -426.94	 739.47	 58326.2	 
77.09	 491945	 1.43762e+006	 315367	 -426.94	 739.47	 58330.2	 
77.11	 485430	 1.44064e+006	 315360	 -426.94	 739.47	 58338.4	 
77.13	 484082	 1.44131e+006	 315348	 -426.94	 739.47	 58350.5	 
77.12	 491902	 1.43771e+006	 315344	 -426.94	 739.47	 58354.5	 
77.14	 485433	 1.44072e+006	 315336	 -426.94	 739.47	 58362.5	 
77.16	 484084	 1.44137e+006	 315324	 -426.94	 739.47	 58374.4	 
77.15	 491861	 1.4378e+006	 315320	 -426.94	 739.47	 58378.4	 
77.17	 485413	 1.44077e+006	 315312	 -426.94	 739.47	 58386.3	 
77.19	 484081	 1.44142e+006	 315300	 -426.94	 739.47	 58398.2	 
77.18	 491817	 1.43789e+006	 315297	 -426.94	 739.47	 58402.2	 
77.2	 485417	 1.44084e+006	 315289	 -426.94	 739.47	 58410	 
77.22	 484076	 1.44148e+006	 315278	 -426.94	 739.47	 58421.8	 
77.21	 491770	 1.43797e+006	 315275	 -426.94	 739.47	 58425.8	 
77.23	 485408	 1.4409e+006	 315267	 -426.94	 739.47	 58433.6	 
77.25	 484081	 1.44154e+006	 315255	 -426.94	 739.47	 58445.2	 
77.24	 491733	 1.43806e+006	 315251	 -426.94	 739.47	 58449.1	 
77.26	 485402	 1.44096e+006	 315242	 -426.94	 739.47	 58456.8	 
77.28	 484082	 1.44159e+006	 315230	 -426.94	 739.47	 58468.4	 
77.27	 491692	 1.43814e+006	 315226	 -426.94	 739.47	 58472.2	 
77.29	 485397	 1.44102e+006	 315219	 -426.94	 739.47	 58479.9	 
77.31	 484078	 1.44164e+006	 315207	 -426.94	 739.47	 58491.3	 
77.3	 491648	 1.43823e+006	 315203	 -426.94	 739.47	 58495.1	 
77.32	 485390	 1.44108e+006	 315196	 -426.94	 739.47	 58502.7	 
77.34	 484085	 1.4417e+006	 315184	 -426.94	 739.47	 58514.1	 
77.33	 491610	 1.43831e+006	 315180	 -426.94	 739.47	 58517.8	 
77.35	 485384	 1.44114e+006	 315173	 -426.94	 739.47	 58525.4	 
77.37	 484087	 1.44175e+006	 315161	 -426.94	 739.47	 58536.6	 
77.36	 491569	 1.4384e+006	 315157	 -426.94	 739.47	 58540.3	 
77.38	 485379	 1.4412e+006	 315150	 -426.94	 739.47	 58547.8	 
77.4	 484081	 1.4418e+006	 315139	 -426.94	 739.47	 58559	 
77.39	 491528	 1.43847e+006	 315136	 -426.94	 739.47	 58562.7	 
77.41	 485371	 1.44126e+006	 315129	 -426.94	 739.47	 58570.2	 
77.43	 484089	 1.44186e+006	 315119	 -426.94	 739.47	 58581.3	 
77.42	 491490	 1.43856e+006	 315115	 -426.94	 739.47	 58584.9	 
77.44	 485366	 1.44132e+006	 315108	 -426.94	 739.47	 58592.3	 
77.46	 484090	 1.44191e+006	 315097	 -426.94	 739.47	 58603.3	 
77.45	 491448	 1.43864e+006	 315093	 -426.94	 739.47	 58606.9	 
77.47	 485350	 1.44136e+006	 315086	 -426.94	 739.47	 58614.2	 
77.49	 484089	 1.44196e+006	 315075	 -426.94	 739.47	 58625.1	 
77.48	 491407	 1.43871e+006	 315071	 -426.94	 739.47	 58628.8	 
77.5	 485354	 1.44143e+006	 315064	 -426.94	 739.47	 58636	 
77.52	 484092	 1.44202e+006	 315053	 -426.94	 739.47	 58646.9	 
77.51	 491366	 1.4388e+006	 315049	 -426.94	 739.47	 58650.5	 
77.53	 485359	 1.44149e+006	 315042	 -426.94	 739.47	 58657.6	 
77.55	 484096	 1.44207e+006	 315030	 -426.94	 739.47	 58668.4	 
77.54	 491326	 1.43888e+006	 315026	 -426.94	 739.47	 58672	 
77.56	 485333	 1.44154e+006	 315019	 -426.94	 739.47	 58679.1	 
77.58	 484094	 1.44212e+006	 315007	 -426.94	 739.47	 58689.8	 
77.57	 491285	 1.43895e+006	 315004	 -426.94	 739.47	 58693.3	 
77.59	 485337	 1.4416e+006	 314996	 -426.94	 739.47	 58700.4	 
77.61	 484098	 1.44217e+006	 314985	 -426.94	 739.47	 58711	 
77.6	 491245	 1.43903e+006	 314981	 -426.94	 739.47	 58714.5	 
77.62	 485344	 1.44167e+006	 314974	 -426.94	 739.47	 58721.5	 
77.64	 484103	 1.44223e+006	 314963	 -426.94	 739.47	 58732	 
77.63	 491188	 1.4391e+006	 314959	 -426.94	 739.47	 58735.5	 
77.65	 485321	 1.44171e+006	 314952	 -426.94	 739.47	 58742.5	 
77.67	 484102	 1.44228e+006	 314942	 -426.94	 739.47	 58753	 
77.66	 491165	 1.43919e+006	 314939	 -426.94	 739.47	 58756.5	 
77.68	 485322	 1.44178e+006	 314932	 -426.94	 739.47	 58763.4	 
